1.45E+12,196,,,,,Avg,188.4189526
1.45E+12,185,,,,,,
1.45E+12,180,,,,,,
1.45E+12,178,,,,,,
1.45E+12,178,,,,,,
1.45E+12,178,,,,,,
1.45E+12,179,,,,,,
1.45E+12,178,,,,,,
1.45E+12,177,,,,,,
1.45E+12,177,,,,,,
1.45E+12,178,,,,,,
1.45E+12,178,,,,,,
1.45E+12,178,,,,,,
1.45E+12,179,,,,,,
1.45E+12,180,,,,,,
1.45E+12,180,,,,,,
1.45E+12,180,,,,,,
1.45E+12,180,,,,,,
1.45E+12,183,,,,,,
1.45E+12,183,,,,,,
1.45E+12,183,,,,,,
1.45E+12,206,,,,,,
1.45E+12,220,,,,,,
1.45E+12,151,,,,,,
1.45E+12,162,,,,,,
1.45E+12,188,,,,,,
1.45E+12,191,,,,,,
1.45E+12,193,,,,,,
1.45E+12,196,,,,,,
1.45E+12,199,,,,,,
1.45E+12,204,,,,,,
1.45E+12,217,,,,,,
1.45E+12,222,,,,,,
1.45E+12,223,,,,,,
1.45E+12,217,,,,,,
1.45E+12,193,,,,,,
1.45E+12,184,,,,,,
1.45E+12,181,,,,,,
1.45E+12,179,,,,,,
1.45E+12,180,,,,,,
1.45E+12,180,,,,,,
1.45E+12,180,,,,,,
1.45E+12,180,,,,,,
1.45E+12,179,,,,,,
1.45E+12,179,,,,,,
1.45E+12,179,,,,,,
1.45E+12,179,,,,,,
1.45E+12,180,,,,,,
1.45E+12,180,,,,,,
1.45E+12,181,,,,,,
1.45E+12,181,,,,,,
1.45E+12,181,,,,,,
1.45E+12,183,,,,,,
1.45E+12,184,,,,,,
1.45E+12,183,,,,,,
1.45E+12,183,,,,,,
1.45E+12,183,,,,,,
1.45E+12,231,,,,,,
1.45E+12,165,,,,,,
1.45E+12,151,,,,,,
1.45E+12,174,,,,,,
1.45E+12,186,,,,,,
1.45E+12,190,,,,,,
1.45E+12,196,,,,,,
1.45E+12,199,,,,,,
1.45E+12,204,,,,,,
1.45E+12,210,,,,,,
1.45E+12,223,,,,,,
1.45E+12,225,,,,,,
1.45E+12,218,,,,,,
1.45E+12,206,,,,,,
1.45E+12,183,,,,,,
1.45E+12,179,,,,,,
1.45E+12,178,,,,,,
1.45E+12,177,,,,,,
1.45E+12,178,,,,,,
1.45E+12,179,,,,,,
1.45E+12,178,,,,,,
1.45E+12,178,,,,,,
1.45E+12,178,,,,,,
1.45E+12,178,,,,,,
1.45E+12,178,,,,,,
1.45E+12,179,,,,,,
1.45E+12,179,,,,,,
1.45E+12,180,,,,,,
1.45E+12,180,,,,,,
1.45E+12,181,,,,,,
1.45E+12,181,,,,,,
1.45E+12,183,,,,,,
1.45E+12,184,,,,,,
1.45E+12,183,,,,,,
1.45E+12,183,,,,,,
1.45E+12,182,,,,,,
1.45E+12,167,,,,,,
1.45E+12,157,,,,,,
1.45E+12,177,,,,,,
1.45E+12,190,,,,,,
1.45E+12,192,,,,,,
1.45E+12,195,,,,,,
1.45E+12,198,,,,,,
1.45E+12,208,,,,,,
1.45E+12,215,,,,,,
1.45E+12,221,,,,,,
1.45E+12,223,,,,,,
1.45E+12,219,,,,,,
1.45E+12,207,,,,,,
1.45E+12,185,,,,,,
1.45E+12,180,,,,,,
1.45E+12,178,,,,,,
1.45E+12,178,,,,,,
1.45E+12,179,,,,,,
1.45E+12,180,,,,,,
1.45E+12,180,,,,,,
1.45E+12,179,,,,,,
1.45E+12,179,,,,,,
1.45E+12,178,,,,,,
1.45E+12,179,,,,,,
1.45E+12,179,,,,,,
1.45E+12,180,,,,,,
1.45E+12,180,,,,,,
1.45E+12,180,,,,,,
1.45E+12,181,,,,,,
1.45E+12,181,,,,,,
1.45E+12,181,,,,,,
1.45E+12,182,,,,,,
1.45E+12,182,,,,,,
1.45E+12,184,,,,,,
1.45E+12,184,,,,,,
1.45E+12,184,,,,,,
1.45E+12,183,,,,,,
1.45E+12,229,,,,,,
1.45E+12,156,,,,,,
1.45E+12,177,,,,,,
1.45E+12,190,,,,,,
1.45E+12,193,,,,,,
1.45E+12,195,,,,,,
1.45E+12,203,,,,,,
1.45E+12,208,,,,,,
1.45E+12,215,,,,,,
1.45E+12,221,,,,,,
1.45E+12,219,,,,,,
1.45E+12,207,,,,,,
1.45E+12,195,,,,,,
1.45E+12,186,,,,,,
1.45E+12,179,,,,,,
1.45E+12,179,,,,,,
1.45E+12,179,,,,,,
1.45E+12,180,,,,,,
1.45E+12,181,,,,,,
1.45E+12,180,,,,,,
1.45E+12,180,,,,,,
1.45E+12,179,,,,,,
1.45E+12,179,,,,,,
1.45E+12,179,,,,,,
1.45E+12,180,,,,,,
1.45E+12,181,,,,,,
1.45E+12,182,,,,,,
1.45E+12,182,,,,,,
1.45E+12,183,,,,,,
1.45E+12,183,,,,,,
1.45E+12,183,,,,,,
1.45E+12,185,,,,,,
1.45E+12,185,,,,,,
1.45E+12,185,,,,,,
1.45E+12,185,,,,,,
1.45E+12,221,,,,,,
1.45E+12,205,,,,,,
1.45E+12,150,,,,,,
1.45E+12,168,,,,,,
1.45E+12,194,,,,,,
1.45E+12,197,,,,,,
1.45E+12,200,,,,,,
1.45E+12,208,,,,,,
1.45E+12,215,,,,,,
1.45E+12,222,,,,,,
1.45E+12,227,,,,,,
1.45E+12,218,,,,,,
1.45E+12,205,,,,,,
1.45E+12,185,,,,,,
1.45E+12,180,,,,,,
1.45E+12,181,,,,,,
1.45E+12,181,,,,,,
1.45E+12,181,,,,,,
1.45E+12,181,,,,,,
1.45E+12,180,,,,,,
1.45E+12,180,,,,,,
1.45E+12,179,,,,,,
1.45E+12,180,,,,,,
1.45E+12,180,,,,,,
1.45E+12,181,,,,,,
1.45E+12,181,,,,,,
1.45E+12,181,,,,,,
1.45E+12,182,,,,,,
1.45E+12,182,,,,,,
1.45E+12,182,,,,,,
1.45E+12,182,,,,,,
1.45E+12,184,,,,,,
1.45E+12,185,,,,,,
1.45E+12,184,,,,,,
1.45E+12,184,,,,,,
1.45E+12,191,,,,,,
1.45E+12,229,,,,,,
1.45E+12,153,,,,,,
1.45E+12,173,,,,,,
1.45E+12,185,,,,,,
1.45E+12,190,,,,,,
1.45E+12,196,,,,,,
1.45E+12,198,,,,,,
1.45E+12,202,,,,,,
1.45E+12,208,,,,,,
1.45E+12,215,,,,,,
1.45E+12,222,,,,,,
1.45E+12,221,,,,,,
1.45E+12,209,,,,,,
1.45E+12,196,,,,,,
1.45E+12,185,,,,,,
1.45E+12,177,,,,,,
1.45E+12,177,,,,,,
1.45E+12,178,,,,,,
1.45E+12,178,,,,,,
1.45E+12,179,,,,,,
1.45E+12,179,,,,,,
1.45E+12,178,,,,,,
1.45E+12,178,,,,,,
1.45E+12,178,,,,,,
1.45E+12,178,,,,,,
1.45E+12,179,,,,,,
1.45E+12,179,,,,,,
1.45E+12,179,,,,,,
1.45E+12,180,,,,,,
1.45E+12,181,,,,,,
1.45E+12,181,,,,,,
1.45E+12,182,,,,,,
1.45E+12,182,,,,,,
1.45E+12,184,,,,,,
1.45E+12,184,,,,,,
1.45E+12,184,,,,,,
1.45E+12,185,,,,,,
1.45E+12,186,,,,,,
1.45E+12,219,,,,,,
1.45E+12,201,,,,,,
1.45E+12,151,,,,,,
1.45E+12,170,,,,,,
1.45E+12,189,,,,,,
1.45E+12,192,,,,,,
1.45E+12,197,,,,,,
1.45E+12,206,,,,,,
1.45E+12,212,,,,,,
1.45E+12,219,,,,,,
1.45E+12,223,,,,,,
1.45E+12,213,,,,,,
1.45E+12,200,,,,,,
1.45E+12,189,,,,,,
1.45E+12,182,,,,,,
1.45E+12,178,,,,,,
1.45E+12,178,,,,,,
1.45E+12,179,,,,,,
1.45E+12,179,,,,,,
1.45E+12,180,,,,,,
1.45E+12,179,,,,,,
1.45E+12,179,,,,,,
1.45E+12,179,,,,,,
1.45E+12,179,,,,,,
1.45E+12,179,,,,,,
1.45E+12,180,,,,,,
1.45E+12,180,,,,,,
1.45E+12,180,,,,,,
1.45E+12,181,,,,,,
1.45E+12,182,,,,,,
1.45E+12,182,,,,,,
1.45E+12,182,,,,,,
1.45E+12,182,,,,,,
1.45E+12,182,,,,,,
1.45E+12,183,,,,,,
1.45E+12,185,,,,,,
1.45E+12,185,,,,,,
1.45E+12,184,,,,,,
1.45E+12,185,,,,,,
1.45E+12,207,,,,,,
1.45E+12,224,,,,,,
1.45E+12,155,,,,,,
1.45E+12,163,,,,,,
1.45E+12,192,,,,,,
1.45E+12,195,,,,,,
1.45E+12,198,,,,,,
1.45E+12,206,,,,,,
1.45E+12,219,,,,,,
1.45E+12,225,,,,,,
1.45E+12,226,,,,,,
1.45E+12,220,,,,,,
1.45E+12,195,,,,,,
1.45E+12,185,,,,,,
1.45E+12,181,,,,,,
1.45E+12,179,,,,,,
1.45E+12,180,,,,,,
1.45E+12,180,,,,,,
1.45E+12,181,,,,,,
1.45E+12,181,,,,,,
1.45E+12,181,,,,,,
1.45E+12,180,,,,,,
1.45E+12,180,,,,,,
1.45E+12,180,,,,,,
1.45E+12,180,,,,,,
1.45E+12,182,,,,,,
1.45E+12,181,,,,,,
1.45E+12,182,,,,,,
1.45E+12,183,,,,,,
1.45E+12,183,,,,,,
1.45E+12,183,,,,,,
1.45E+12,183,,,,,,
1.45E+12,184,,,,,,
1.45E+12,185,,,,,,
1.45E+12,185,,,,,,
1.45E+12,185,,,,,,
1.45E+12,231,,,,,,
1.45E+12,150,,,,,,
1.45E+12,172,,,,,,
1.45E+12,185,,,,,,
1.45E+12,191,,,,,,
1.45E+12,196,,,,,,
1.45E+12,200,,,,,,
1.45E+12,204,,,,,,
1.45E+12,210,,,,,,
1.45E+12,224,,,,,,
1.45E+12,227,,,,,,
1.45E+12,224,,,,,,
1.45E+12,212,,,,,,
1.45E+12,187,,,,,,
1.45E+12,180,,,,,,
1.45E+12,177,,,,,,
1.45E+12,178,,,,,,
1.45E+12,179,,,,,,
1.45E+12,179,,,,,,
1.45E+12,179,,,,,,
1.45E+12,178,,,,,,
1.45E+12,178,,,,,,
1.45E+12,179,,,,,,
1.45E+12,179,,,,,,
1.45E+12,180,,,,,,
1.45E+12,180,,,,,,
1.45E+12,181,,,,,,
1.45E+12,181,,,,,,
1.45E+12,181,,,,,,
1.45E+12,182,,,,,,
1.45E+12,182,,,,,,
1.45E+12,184,,,,,,
1.45E+12,184,,,,,,
1.45E+12,184,,,,,,
1.45E+12,184,,,,,,
1.45E+12,188,,,,,,
1.45E+12,224,,,,,,
1.45E+12,153,,,,,,
1.45E+12,172,,,,,,
1.45E+12,190,,,,,,
1.45E+12,198,,,,,,
1.45E+12,201,,,,,,
1.45E+12,207,,,,,,
1.45E+12,214,,,,,,
1.45E+12,221,,,,,,
1.45E+12,223,,,,,,
1.45E+12,213,,,,,,
1.45E+12,199,,,,,,
1.45E+12,188,,,,,,
1.45E+12,178,,,,,,
1.45E+12,178,,,,,,
1.45E+12,178,,,,,,
1.45E+12,179,,,,,,
1.45E+12,180,,,,,,
1.45E+12,180,,,,,,
1.45E+12,180,,,,,,
1.45E+12,179,,,,,,
1.45E+12,179,,,,,,
1.45E+12,180,,,,,,
1.45E+12,180,,,,,,
1.45E+12,181,,,,,,
1.45E+12,181,,,,,,
1.45E+12,182,,,,,,
1.45E+12,182,,,,,,
1.45E+12,182,,,,,,
1.45E+12,183,,,,,,
1.45E+12,183,,,,,,
1.45E+12,183,,,,,,
1.45E+12,184,,,,,,
1.45E+12,186,,,,,,
1.45E+12,185,,,,,,
1.45E+12,185,,,,,,
1.45E+12,197,,,,,,
1.45E+12,233,,,,,,
1.45E+12,178,,,,,,
1.45E+12,188,,,,,,
1.45E+12,192,,,,,,
1.45E+12,197,,,,,,
1.45E+12,200,,,,,,
1.45E+12,204,,,,,,
1.45E+12,210,,,,,,
1.45E+12,224,,,,,,
1.45E+12,227,,,,,,
1.45E+12,224,,,,,,
1.45E+12,212,,,,,,
1.45E+12,187,,,,,,
1.45E+12,179,,,,,,
1.45E+12,179,,,,,,
1.45E+12,179,,,,,,
1.45E+12,180,,,,,,
1.45E+12,181,,,,,,
1.45E+12,181,,,,,,
1.45E+12,180,,,,,,
1.45E+12,180,,,,,,
1.45E+12,180,,,,,,
1.45E+12,180,,,,,,
1.45E+12,180,,,,,,
1.45E+12,181,,,,,,
1.45E+12,183,,,,,,
1.45E+12,182,,,,,,
1.45E+12,182,,,,,,
1.45E+12,183,,,,,,
1.45E+12,183,,,,,,
1.45E+12,184,,,,,,
1.45E+12,183,,,,,,
1.45E+12,184,,,,,,
1.45E+12,186,,,,,,
1.45E+12,185,,,,,,
1.45E+12,185,,,,,,
1.45E+12,185,,,,,,
1.45E+12,186,,,,,,
1.45E+12,215,,,,,,
1.45E+12,152,,,,,,
1.45E+12,166,,,,,,
1.45E+12,190,,,,,,
1.45E+12,193,,,,,,
1.45E+12,198,,,,,,
1.45E+12,202,,,,,,
1.45E+12,207,,,,,,
1.45E+12,215,,,,,,
1.45E+12,228,,,,,,
1.45E+12,228,,,,,,
1.45E+12,219,,,,,,
1.45E+12,204,,,,,,
1.45E+12,182,,,,,,
1.45E+12,178,,,,,,
1.45E+12,177,,,,,,
1.45E+12,177,,,,,,
1.45E+12,180,,,,,,
1.45E+12,180,,,,,,
1.45E+12,180,,,,,,
1.45E+12,179,,,,,,
1.45E+12,179,,,,,,
1.45E+12,179,,,,,,
1.45E+12,179,,,,,,
1.45E+12,180,,,,,,
1.45E+12,181,,,,,,
1.45E+12,181,,,,,,
1.45E+12,181,,,,,,
1.45E+12,182,,,,,,
1.45E+12,182,,,,,,
1.45E+12,183,,,,,,
1.45E+12,183,,,,,,
1.45E+12,182,,,,,,
1.45E+12,183,,,,,,
1.45E+12,185,,,,,,
1.45E+12,185,,,,,,
1.45E+12,185,,,,,,
1.45E+12,185,,,,,,
1.45E+12,186,,,,,,
1.45E+12,206,,,,,,
1.45E+12,153,,,,,,
1.45E+12,171,,,,,,
1.45E+12,184,,,,,,
1.45E+12,193,,,,,,
1.45E+12,195,,,,,,
1.45E+12,198,,,,,,
1.45E+12,201,,,,,,
1.45E+12,214,,,,,,
1.45E+12,221,,,,,,
1.45E+12,226,,,,,,
1.45E+12,225,,,,,,
1.45E+12,216,,,,,,
1.45E+12,203,,,,,,
1.45E+12,183,,,,,,
1.45E+12,179,,,,,,
1.45E+12,178,,,,,,
1.45E+12,178,,,,,,
1.45E+12,180,,,,,,
1.45E+12,180,,,,,,
1.45E+12,181,,,,,,
1.45E+12,180,,,,,,
1.45E+12,180,,,,,,
1.45E+12,180,,,,,,
1.45E+12,180,,,,,,
1.45E+12,180,,,,,,
1.45E+12,180,,,,,,
1.45E+12,181,,,,,,
1.45E+12,182,,,,,,
1.45E+12,182,,,,,,
1.45E+12,183,,,,,,
1.45E+12,183,,,,,,
1.45E+12,183,,,,,,
1.45E+12,183,,,,,,
1.45E+12,184,,,,,,
1.45E+12,184,,,,,,
1.45E+12,185,,,,,,
1.45E+12,187,,,,,,
1.45E+12,186,,,,,,
1.45E+12,186,,,,,,
1.45E+12,186,,,,,,
1.45E+12,196,,,,,,
1.45E+12,233,,,,,,
1.45E+12,187,,,,,,
1.45E+12,192,,,,,,
1.45E+12,195,,,,,,
1.45E+12,197,,,,,,
1.45E+12,204,,,,,,
1.45E+12,210,,,,,,
1.45E+12,224,,,,,,
1.45E+12,214,,,,,,
1.45E+12,200,,,,,,
1.45E+12,189,,,,,,
1.45E+12,182,,,,,,
1.45E+12,179,,,,,,
1.45E+12,180,,,,,,
1.45E+12,180,,,,,,
1.45E+12,181,,,,,,
1.45E+12,181,,,,,,
1.45E+12,180,,,,,,
1.45E+12,180,,,,,,
1.45E+12,180,,,,,,
1.45E+12,180,,,,,,
1.45E+12,181,,,,,,
1.45E+12,181,,,,,,
1.45E+12,181,,,,,,
1.45E+12,182,,,,,,
1.45E+12,183,,,,,,
1.45E+12,183,,,,,,
1.45E+12,183,,,,,,
1.45E+12,183,,,,,,
1.45E+12,183,,,,,,
1.45E+12,184,,,,,,
1.45E+12,184,,,,,,
1.45E+12,186,,,,,,
1.45E+12,186,,,,,,
1.45E+12,185,,,,,,
1.45E+12,185,,,,,,
1.45E+12,193,,,,,,
1.45E+12,232,,,,,,
1.45E+12,152,,,,,,
1.45E+12,173,,,,,,
1.45E+12,186,,,,,,
1.45E+12,191,,,,,,
1.45E+12,194,,,,,,
1.45E+12,196,,,,,,
1.45E+12,209,,,,,,
1.45E+12,216,,,,,,
1.45E+12,224,,,,,,
1.45E+12,213,,,,,,
1.45E+12,198,,,,,,
1.45E+12,186,,,,,,
1.45E+12,177,,,,,,
1.45E+12,176,,,,,,
1.45E+12,177,,,,,,
1.45E+12,178,,,,,,
1.45E+12,180,,,,,,
1.45E+12,179,,,,,,
1.45E+12,179,,,,,,
1.45E+12,179,,,,,,
1.45E+12,179,,,,,,
1.45E+12,178,,,,,,
1.45E+12,179,,,,,,
1.45E+12,179,,,,,,
1.45E+12,180,,,,,,
1.45E+12,181,,,,,,
1.45E+12,181,,,,,,
1.45E+12,181,,,,,,
1.45E+12,182,,,,,,
1.45E+12,182,,,,,,
1.45E+12,182,,,,,,
1.45E+12,182,,,,,,
1.45E+12,182,,,,,,
1.45E+12,185,,,,,,
1.45E+12,185,,,,,,
1.45E+12,185,,,,,,
1.45E+12,185,,,,,,
1.45E+12,185,,,,,,
1.45E+12,216,,,,,,
1.45E+12,153,,,,,,
1.45E+12,168,,,,,,
1.45E+12,183,,,,,,
1.45E+12,189,,,,,,
1.45E+12,197,,,,,,
1.45E+12,201,,,,,,
1.45E+12,206,,,,,,
1.45E+12,220,,,,,,
1.45E+12,225,,,,,,
1.45E+12,225,,,,,,
1.45E+12,217,,,,,,
1.45E+12,204,,,,,,
1.45E+12,192,,,,,,
1.45E+12,179,,,,,,
1.45E+12,178,,,,,,
1.45E+12,178,,,,,,
1.45E+12,179,,,,,,
1.45E+12,180,,,,,,
